contentid,overview,homepage,addr1,cat1,cat2,cat3,firstimage,mapx,mapy,title,sigungu
127438,"익산 왕궁리 오층 석탑은 마한 시대 도읍지로 알려진 전라북도 익산시 왕궁면에서 남쪽으로 2㎞쯤 떨어진 곳에 있는 석탑이다. 1단의 기단 위로 5층의 탑신을 올린 모습으로, 기단부가 파묻혀 있던 것을 1965년 해체·수리하여 원래의 모습으로 복원했다. 탑의 기단은 네 모서리에 8각으로 깎은 주춧돌을 기둥 삼아 놓고, 기둥과 기둥 사이에는 길고 큰 네모난 돌을 지그재그로 맞물리게 여러 층 쌓아 올려놓아 목조탑의 형식을 석탑에서 그대로 재현하고 있다. 

이 팔각기둥과 네모난 돌들 사이는 흙을 다져서 메웠는데 이 속에서 백제시대의 기와조각이 발견되기도 하였다. 발굴 중에 기단 각 면의 가운데에 2개씩 기둥 조각을 새긴 것이 드러났으며, 탑의 1층 지붕돌 가운데와 탑의 중심기둥을 받치는 주춧돌에서 사리장치가 발견되었다. 1층부터 5층까지 탑신부 몸돌의 네 모서리마다 기둥 모양을 새겼으며, 1층 몸돌에는 다시 면의 가운데에 2개씩 기둥 모양을 조각했다. 지붕돌은 얇고 밑은 반듯하나, 네 귀퉁이에서 가볍게 위로 치켜져 있으며, 방울을 달았던 구멍이 뚫려 있다. 각 층 지붕돌의 윗면에는 몸돌을 받치기 위해 다른 돌을 끼워놓았다. 5층 지붕돌 위에는 탑머리 장식이 남아있다.",https://www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1,전북특별자치도 익산시 왕궁면 왕궁리,A02,A0205,A02050200,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,127.054599277,35.9731973528,익산 왕궁리 오층석탑, 익산시
250462,"전북특별자치도 익산시 왕궁면에 위치한 왕궁리유적은 백제 30대 무왕(600 ~ 641)대에 조성되어 그 후 사찰로 변화했다. 백제 말기 익산 경영과정 정치, 경제, 문화의 중심지인 왕궁으로 사비(부여)와 함께 복도로 이해하고 있다. 백제 왕궁은 용화산에서 발원한 능선 끝자락의 낮은 구릉 위에 조성되었다. 1989년부터 전면적인 발굴조사를 통해 확인된 내용에 의하면 백제 말기 왕궁으로 조성되어 일정기간 시용된 후 왕궁의 중요 건물을 철거하고 탑과 금당, 강당 등 사찰이 들어선 복합유적이다.

왕궁리유적의 왕궁은 백제왕궁으로서는 처음으로 왕궁의 외곽 담장과 내부구조가 확인되어 체계적이고 계획적으로 조성된 백제왕궁의 구조를 확인할 수 있는 유일한 유적이다. 왕궁의 외곽에는 폭 3m의 담장을 동서 245m, 남북 490m인 장방형으로 두르고 있다. 왕궁의 남측 절반은 국가의 중요 의례나 의식을 행하던 건물, 왕이 정사를 돌보던 건물, 왕과 왕의 가족의 생활을 위한 건물들이 4개의 동서석축을 쌓아 구분·배치하였다. 북측 절반은 왕의 휴식을 위한 공간인 정원과 후원, 왕궁의 서북측에는 백제시대 가장 귀중품인 금과 유리를 생산하던 공방지가 위치하고 있다. 이와 같이 왕궁의 남측에 의례나 의식, 정무, 생활을 위한 공간을 배치하고, 북쪽에 후원을 배치하는 것은 고대 중국이나 일본 왕궁에서도 확인되고 있어서 당시 고대 동아시아 국가에 문화교류 사실을 확인할 수 있다. 왕궁으로 일정 기간 사용한 후 사찰로 바뀌어 통일신라 후기까지 유지되었으며, 고려시대에는 사역 동남측 일부에서는 유적이 확인되고 있다.

(출처 : 백제왕궁박물관)",https://www.iksan.go.kr/tour/index.iksan?menuCd=DOM,전북특별자치도 익산시 왕궁면 궁성로 666,A02,A0201,A02010700,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,127.0557381055,35.9716308843,익산 왕궁리유적 [유네스코 세계유산], 익산시
231953,"익산 입점리 고분은 전라북도 익산시 웅포면 입점리에 있는 백제 시대 무덤군이다. 1986년 봄 익산시 웅포면 입점리에 사는 마을 주민이 우연히 무덤을 발견하고 내부로 들어가 금동제관모 등 유물을 발견하였다. 1986년 가을 문화재연구소에서 긴급 조사를 실시하여 무덤 8기를 발굴하였고, 1998년 주변 고분군의 정비 사업의 일환으로 원광대학교 마한백제문화연구소의 조사에서 추가로 13기의 고분이 확인되었다. 모두 21기 가운데 백제 고분은 19기였다. 백제 고분의 형식은 구덩식돌덧널무덤 11기, 앞트기식돌덧널무덤 1기, 굴식돌방무덤 7기이다. 
익산 입점리 고분은 5세기경 만들어진 무덤으로 보이며, 토착 세력 집단의 묘제가 중심을 이루고 있던 지역에 백제 중앙 지배층의 묘제가 침투하여 중심적인 위치를 차지하게 되는 과정을 엿볼 수 있다는 점에서 의의가 있다.",https://www.heritage.go.kr/heri/cul/culSelectDetail.do?searchCondition=&searchCondition2=&ccbaKdcd=13&ccbaAsno=03470000&ccbaCtcd=35&ccbaCpno=1333503470000&ccbaGcode=CA&ccbaBcode=02&ccbaMcode=01&culPageNo=4&header=div&returnUrl=%2Fheri%2Fcul%2FculSelectDivList.do&pageNo=1,전북특별자치도 익산시 웅포면,A02,A0201,A02010700,http://tong.visitkorea.or.kr/cms/resource/22/573722_image2_1.jpg,126.869841653,36.0459053055,익산 입점리 고분, 익산시
1582168,"익산 주현동 구 일본인 농장 사무실은 1914년 일본인 오하시농장의 사무실로 건립된 일식 2층 목조 건물이다. 오하시 요이치는 일본 기후현 출신으로 자신의 이름을 딴 은행을 소유할 정도로 대부호였다. 오하시농장은 1907년 10월 개설하였는데 1913년 당시 99만 2000㎡(30만 평) 이상의 토지를 소유한 대농장이었다. 이 정도 규모의 농장주는 일본 본토를 통틀어 9명에 불과하였으나, 전라북도에만 9개의 농장이 있었다.
오하시농장은 1921년 주식회사로 개편하였으며 이사와 감사 등을 모두 가족이 맡아 경영하였다. 1927년 이리 시내 택지의 대부분인 13만 2000㎡(4만 평)을 소유하고 있어 오하시의 이리라고 불릴 정도였다고 한다. 오하시농장은 구이리역 앞이라는 지리적 이점을 바탕으로 엄청난 양의 쌀을 창고에 보관하였다가 군산항을 통하여 일본으로 수탈하였다. 현재도 당시 사용하던 쌀 창고 1동이 사무실 옆에 남아 있다. 익산 주현동 구 일본인 농장 사무실은 일제 강점기 오하시농장의 사무실로 사용하다가 광복 후에는 화교소학교로 사용되었다.
현재 이 농장 사무실은 2022년 3월 22일 익산항일독립운동기념관으로 개관하였다. 내부는 이규홍 의병장 일대기가 포함된 항일운동관, 일제강점기 수탈관, 4.4만세운동관 등 총 3개 관으로 구성됐으며 항일 의병 투쟁부터 익산의 독립운동인 4.4만세운동까지 각종 자료와 유물들로 구성되어 있다.",https://tour.jb.go.kr/travel/info/view.do?category,전북특별자치도 익산시 중앙로4길 59,A02,A0201,A02010700,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,126.9532288103,35.933327922,익산 주현동 구 일본인 농장 사무실, 익산시
1582265,"독립운동가 김병수에 의해 지어진 큰 규모의 병원시설이었으나 현재는 익삭근대역사관으로 사용하고 있다. 일제강점기 당시 번화가 거리였던 중앙동에 독립운동가이자 의사인 김병수가 1922년에 삼산의원으로 개원했던 건물이다. 연면적 289.26㎡의 2층 건물로 당시로서는 규모가 큰 건물이었다. 건축 벽면에 수평의 띠 모양을 돌출시킨 코스코 장식을 두르고 건물 입구의 포치는 아치형을 이룬다. 8·15 광복 뒤에는 한국무진회사와 국민은행의 건물로 사용되었다. 현재는 익산근대역사관으로 사용되고 있으며, 1층 전시실의 왼쪽 벽면에 남아 있는 금고와 창문틀은 당시 사용했던 실제금고와 당시의 창문 모습을 그대로 전시되어 있다.",https://www.iksan.go.kr/tour/board/view.iksan?boardId=BBS,전북특별자치도 익산시 중앙로 12-151 (중앙동2가),A02,A0201,A02010700,http://tong.visitkorea.or.kr/cms/resource/50/3369950_image2_1.JPG,126.9480235933,35.9381550596,익산 중앙동 구 삼산의원 (익산근대역사관), 익산시
1584836,"익산 춘포리 구 일본인 농장 가옥은 1940년대에 농장 안에 지은 2층 건물로, 건축면적 106.78㎡, 연면적 139.83㎡로 나무판자를 잇대어 지은 건물이다. 1층은 정방형에 가까운 평면으로 ㄱ자형의 복도를 따라 방들을 배열하였고, 2층에는 외부의 전경을 감상할 수 있는 발코니가 돌출되어 있어 독특한 외관을 이루고 있다. 건물 지붕은 팔작지붕 위에 일식기와를 올렸으며 외벽은 비늘벽으로 처리하였다. 1층 내부는 다다미방이 온돌로 바뀌고 칸막이벽을 없애는 등 대부분 개조되어 있다. 그러나 2층은 넓은 방에 다다미가 깔려 있고 반침과 도코노마가 그대로 남아 원형을 유지하고 있다.",https://www.iksan.go.kr/tour/board/view.iksan?boardId=BBS,전북특별자치도 익산시 춘포면 춘포4길 48,A02,A0201,A02010700,http://tong.visitkorea.or.kr/cms/resource/52/3061452_image2_1.jpg,127.0059833368,35.8988744263,익산 춘포리 구 일본인 농장 가옥, 익산시
1583043,"익산 춘포역사는 전라북도 익산시 춘포면 덕실리에 있는 역사 건물이다. 이곳은 2005년 11월 11일에 등록문화재로 지정되었다. 한국철도공사 소유이다. 익산 춘포역사는 1914년에 지은 한국에서 가장 오래된 역사로 슬레이트를 얹은 박공지붕의 목조 구조 건물이다. 춘포역은 처음에는 대장역(大場驛)이라는 이름으로 익산(당시 이리)과 전주를 연결하는 전라선의 보통역으로 시작하였다. 당시 이 근처에 일본인 농장이 설립되면서 형성된 ‘대장촌’이라는 일본인 이민촌이 있었기 때문에 일본인들이 많이 이용했던 역사 가운데 하나이다. 대장이란 말이 생겨난 것은 일제강점기로, 일본사람들이 들이 넓다고 큰 대(大), 마당 장(場)자를 써서 대장촌이라고 했다. 이후 1996년에 춘포역으로 이름을 바꾸고 1997년에 역원배치 간이역으로 격하되어 지금까지 삼례역에서 관리하고 있다.<br /><br /> 광장 쪽 출입구 위에는 캐노피, 철로변에는 직교형 박공지붕이 돌출되는 등 군산 임피역사와 함께 일제강점기 당시 전형적인 소규모 철도 역사의 모습을 잘 보여주는 건물로 평가받고 있으며 건축적, 철도사적 가치가 있다. 철로 위의 추억을 간직하며 역사의 뒤안길로 사라진 춘포역사 전라선에 있는 한적한 마을의 춘포역사. 역사의 뒤안길로 사라져 철도의 기능이 사라져 버렸지만, 지금은 문화재로서의 가치를 인정받은 철도역사이다. 춘포역사는 일제강점기의 아픈 역사를 온몸으로 보여주는 것으로 이곳에서 생산된 쌀을 군산으로 실어 나르고, 농사를 짓기 위한 물자가 역을 통해 들어왔다. 화려했던 과거였지만 지금은 역의 기능이 사라져 버렸다.",https://www.iksan.go.kr/tour/index.iksan,전북특별자치도 익산시 춘포면 춘포1길 17-1,A02,A0201,A02010700,https://cdn-icons-png.flaticon.com/512/1174/1174795.png,127.0051610581,35.9038377351,익산 춘포역사, 익산시
128951,"우리 민족의 미적 감각을 느낄 수 있는 익산 함라마을 옛 담장은 규모가 그리 크지 않은 주택인데도 담장이 높은 점이 특징이다. 함라마토석담이 주류를 이루고 있는데, 흙다짐에 돌을 박은 형식이다. 그 밖에도 토담, 돌담, 전돌을 사용한 담 등 다양한 형태의 담이 섞여 있다. 담장 일부는 거푸집을 담장의 양편에 대고 황토 흙과 짚을 혼합 하여 축조되었다. 이곳은 마을 주민들의 노력으로 세대를 이어가며 만들고 덧붙인 우리 민족의 미적 감각이 고스란히 담겨 있는 문화유산이다.",https://www.iksan.go.kr/tour/board/view.iksan?boardId=BBS,전북특별자치도 익산시 함라면,A02,A0201,A02010600,http://tong.visitkorea.or.kr/cms/resource/35/3371735_image2_1.JPG,126.911020907,36.0610903939,익산 함라마을 옛 담장, 익산시
2594360,"익산시 성당면 와초리 성당초등학교 남성분교 폐교부지 위에 세워진 국내 유일의 영화 촬영용 교도소 세트장이다. 이곳에서 영화 ‘홀리데이’의 현실감 넘치는 교도소 장면이 연출되었고, 이외에도 ‘아이리스’,‘전설의 마녀’, ‘7번 방의 선물’,‘내부자들’ 등 200여 편의 영화와 드라마가 촬영되었다. 교도소 세트장에 들어가면 ‘영화가 탄생하는 마술상자’라는 말을 증명이라도 하듯 입구에는 그동안 촬영된 영화 포스터들을 전시하고 있다. 
세트장은 1층과 2층으로 이루어져 있고, 건물 내부와 외벽에는 교화에 필요한 문구들이 여기저기 붙어 있다. 국내 유일의 영화촬영용 교도소인 이곳은 새로운 관광명소로 각광받고 있으며, 운동장에 깔린 천연잔디는 관광객들의 휴식공간과 포토존으로 인기가 많다.

◎ 한류의 매력을 만나는 여행 정보 
한국에서 유일한 영화 촬영용 교도소 세트장으로 드라마 <이로운 사기>, <신성한 이혼>, 영화 <타짜>, <7번 방의 선물> 등을 촬영했다. 폐교를 활용해 만든 세트장이지만 법정, 독방, 취조실, 고문실 등에서 사진을 찍다 보면 오싹해진다. 의상을 대여해 교도관이나 죄수가 되어 보면 더 실감 나게 교도소 체험을 할 수 있다.",https://www.iksan.go.kr/tour/board/view.iksan?boardId=BBS,전북특별자치도 익산시 성당면 함낭로 207,A02,A0203,A02030400,http://tong.visitkorea.or.kr/cms/resource/33/2643533_image2_1.jpg,126.930682816,36.0695231043,익산교도소세트장, 익산시
3025977,"익산산림조합 산림문화체험관은 최북단 차나무 군락지가 위치한 익산시 웅포면 입점리에 위치한 산림체험관이다. 차나무를 통해 [웅포차]의 우수성을 알리는 한편, 산림자원을 이용한 공연과 체험프로그램 등을 진행하고 있어 많은 관광객들이 찾는 관광명소이다.
함라산에 위치한 익산산림문화체험관 주변에는 최북단 차나무 군락지가 있는데, 이 군락지는 기존 야생차 북방한계지로 알려진 김제시 금산사보다 약 30㎞ 위쪽에 위치하고 있어 주목을 받고 있다. 이를 기반으로 익산시는 웅포차의 우수성을 활용한 상품개발과 산림의 활용가치를 통한 녹차 재배를 확대하였다. 
체험관에서는 숲생태체험, 다도체험, 제다체험, 목공체험 등의 다양한 체험을 상담을 통해 전화 예약을 받아 운영하고 있다. 해설사를 통해 무료로 [숲이야기를 들려드립니다]프로그램을 이용할 수 있다. 녹차만들기 체험인  제다체험은 녹차밭 안내, 찻잎따기(채옆), 실습1부(살청 유념 건조), 실습2부(건조 맛내기), 녹차 포장 및 품평 등의 과정이다. 
카페 숲속의쉼터에서는 녹차를 비롯한 다양한 차를 즐길 수 있고, 체험관 맞은편에는 유아숲체험원이 조성되어 있다.",https://blog.naver.com/hiksanin/223196988178k,전북특별자치도 익산시 웅포면 녹차마을길 83-36,A02,A0203,A02030400,http://tong.visitkorea.or.kr/cms/resource/54/3025954_image2_1.JPG,126.8894728967,36.0586652988,익산산림조합산림문화체험관, 익산시
