contentid,overview,tel,homepage,zipcode
2747577,"전라북도 부안군 줄포리 일대에 자리 잡은 줄포만 갯벌생태공원 캠핑장은10,000㎡의 넓은 면적에 게스트 하우스와 펜션, 일반 야영장과 개인 카라반 사이트로 구분돼 있다. 사이트는 비교적 넓은 편이라 주변의 방해를 받지 않고 캠핑을 즐길 수 있으며 보트, 카약, 수상자전거 같은 레포츠 활동이 가능하다. 산책 삼아 공원을 걸어서 둘러볼 수도 있지만 자전거 대여를 하고 있어 생태공원 곳곳을 자전거로 달릴 수 있다. 샤워장은 24시간 온수를 제공하고 있으며 드라이기까지 구비해 놓았다. 무당벌레 모양의 화장실은 아이들뿐만 아니라 어른들도 미소 짓게 만드는 디자인이다. 공원에서는 갯벌 체험을 할 수 있고 파크골프장이 있어 골퍼들에게 인기가 많다. 수상 놀이와 낚시도 가능해 캠핑 이상의 즐거움을 만끽할 수 있는 곳이다",,"<a href=""https://www.buan.go.kr/julpoman/index.buan""_blank"" title=""새창 : 줄포만갯벌생태공원 사이트로 이동"">https://www.buan.go.kr/julpoman/index.buan</a>",56325
132046,"옛날에 줄포는 부안군 남부의 농산물과 수산물이 거래되던 물산의 집산지였다. 전라남도의 법성포, 충청남도의 서천과 함께 남부 서해안의 3대 포구로서 조기잡이철에는 칠산어장과 위도근해어장에 많은 객주들이 모여 조기와 젓갈류의 집산과 매출이 활발했으나 곰소만의 매립으로 옛날의 영화는 찾을 수 없다. 줄포면 줄포리의 줄포장은 1·6일에 열린다. 조선 말기부터 객주의 활동과 영향력이 크게 작용했던 장으로 곡물·어류·젓갈류의 거래가 활발하다. 그러나 교통의 발달로 부안과 정읍에 기능을 빼앗겨 현재는 크게 위축되었다.",063-580-4612,,56326
2787465,"지리산 덕두산 자락에 자리 잡은 중군마을은 높은 산이 병풍처럼 둘러싸인 산간 지역으로 그 일대에 있던 자연마을 중에 유일하게 폐촌 되지 않고 살아남은 마을이다. 임진왜란 시 군사 요새지로서 전투군단을 전군, 중군, 후군과 선봉 부대로 편성했는데 이중 중군이 주둔한 연유로 인해 마을 이름을 중군이라 불렀다고 한다. 중군마을 인근의 장재동 계곡은 아직 때 묻지 않은 청정지역으로 최근 들어 주목받고 있다. 1994년 토속적인 전래의 영농과 산채 먹거리를 재현하여, 지리산 탐방객에게 볼거리와 먹거리, 그리고 휴식처를 제공한다는 취지에서 ‘중군 민속관광 마을’로 지정되었다. 중군마을은 지리산 둘레길 인월-금계 구간에 있고 마을에 공용화장실이 있다.",,,55715
2687852,다양한 중식 요리를 맛볼 수 있는 곳이다. 전라북도 전주시에 있는 중식전문점이다. 대표메뉴는 짜장면이다.,063-271-2223,,54991
1603451,"중수원은 전북 김제시에 위치한 중식 전문점이다. 짬뽕이 맛있기로 유명하다. 깐풍기는 뜨거운 불에 빨리 튀겨내서 겉은 바삭하고 속은 부드럽다. 거기에 소스와 건고추를 넣고 버무린다. 팔보채는 주꾸미와 해삼을 넣고 각종 해산물과 버섯, 야채가 들어간다. 단체 모임 식사를 원할 시 2층에서 공간을 구분해 조용한 식사를 할 수 있다.<br>",063-542-8013,,54390
3368716,"중앙동 한바퀴는 참가자가 익산 중앙동 일대를 누비며 중앙동 일대가 커다란 놀이 공간으로 인식될 수 있도록 오프라인으로 진행되는 RPG 프로그램이다. 지역 상권과 협력하여 다양한 미션을 수행하는 방식으로, 참가자들은 현실 세계에서 게임 속 캐릭터처럼 활동하게 된다. QR 코드 활용해 실시간으로 미션을 해결하며 중앙동 곳곳을 탐험하고, 지역 상인들과 상호작용하면서 새로운 경험을 할 수 있다. 이 프로그램은 익산시의 여러 장소와 전통시장을 탐험하며 지역 문화를 체험하는 기회를 제공한다. 또한, 참가자들은 계절별 축제와 연계된 특별한 이벤트를 경험하며, 익산의 역사와 전통을 생동감 있게 느낄 수 있다.  이번 시즌2는 시즌1보다 더 다양하고 색다른 미션과 엄청난 보상으로 진행될 예정이다.",053-253-0515,,54593
3056221,"익산시 중앙체육공원은 지역사회의 생활체육 활성화 및 지역주민의 체력 증진 향상을 위하여 2002년 4월 21일에 개장하였다. 주요시설로는 축구장, 풋살장, 농구장, 테니스장 등의 체육시설과 분수대, 인공폭포, 체력단련기구, 산책로 등의 휴식 공간이 마련되어 있다. 특히 공원의 명물 음악분수가 공원과 아름답게 조화를 이룬다. 다양한 빛깔의 물줄기를 직선과 곡선 등 여러 각도로 뿜어내기 때문에 마치 오케스트라와 협연을 하는 것 같다. 체육시설은 익산시 통합예약시스템 홈페이지를 통해 예약이 가능하며 사계절 언제 방문해도 즐길 거리가 많다.",,"<a href=""https://www.iksan.go.kr/tour/board/view.iksan?boardId=BBS_TOUR_NTOUR&menuCd=DOM_000005901001000000&categoryCode1=A04&searchType=&keyword=&dataSid=533419"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.iksan.go.kr/tour/</a>",54567
1607042,"중앙회관은 전북 순창군청 인근에 위치하여 30년 전통을 이어온 한식 전문점이다. 
이곳은 단독 주택으로 건물 바로 앞 주차공간이 마련되어 있다. 대표 메뉴는 순창고추장으로 조리한 오리주물럭이다. 함께 제공되는 기본 반찬은 신선한 재료를 사용한다. 순창 읍내에서 현지인 맛집으로 알려져 있다. 주변 관광지로 순창 남계리 석장승, 순천향교 등이 있다.",063-653-0880,,56040
1625126,"증산(甑山) 강일순(姜一淳)의 탄생지는 덕천면 신월리 신송마을에 위치한다. 탄생지는 조선 말기의 종교가이자 증산교 각 교단이나 교파의 교조인 강증산(姜甑山)의 생가를 말한다. 시루봉 아랫마을인 신송마을을 일명 손바래기(객망리)라고 하는데, 현재 생가로 알려진 집 바로 위에서 태어났다고 전한다.
현 탄생지에 강증산의 양자를 자처한 강경형(姜炅馨)이 살면서 ‘강증산상제하강지(姜甑山上帝下降地)’라 써놓았고, 방에는 강증산의 영정(影幀)과 태을주를 걸어놓았다. 강경형이 타계하고, 강증산의 영정을 안치한 집은 강씨 문중의 원래 소유주의 후손이 차지하고 있다.
강증산은 천지공사(天地公事)를 통해서 혼란과 갈등의 선천시대를 마감하고 후천선경(後天仙境)을 계획함으로써, 앞으로는 갈등과 전쟁 같은 혼란이 사라지고 상생(相生)과 대동(大同)의 세상이 열릴 것이라 하였다. 더불어 선경(仙境)을 맞이하기 위해서는 주송수련을 통해 신화(神化) 해야 한다고 강조하였다. 또한 강증산은 말세의 극복을 위한 해원(解冤)과 개벽을 위한 상생을 강조하는 등 인존과 평화를 주창하였다.

(출처 : 정읍시 문화관광)",,"<a href=""https://www.jeongeup.go.kr/culture/board/view.jeongeup?boardId=BBS_0000004&menuCd=DOM_000000601004008000&dataSid=1306722"" target=""_blank"" title=""새창 : 정읍시 문화관광 홈페이지로 이동"">https://www.jeongeup.go.kr</a>",56149
2907325,"군산 경장동에 있는 지곡동 옛날돈까스는 몇 해 전 군산 교육 문화회관 근처로 이전한 돈가스 맛집이다. 넓은 주차장과 대기실 공간으로 인기를 실감하게 해준다. 모던하고 깔끔한 식당의 내부는 4인석의 테이블이 가지런히 마련돼 있다. 대부분 메뉴들은 만 원이 넘지 않는 적당한 가격으로 가성비 좋은 식당으로 소문나있다. 특대 왕돈가스는 옛날 돈가스와 같은 방법으로 만들지만, 식사량이 많은 분을 위한 메뉴로, 제법 두께감이 있는 두툼한 큰 돈가스들로 배부르게 식사할 수 있다. 돈가스는 부드럽고 새콤달콤한 소스가 어우러져 추억의 옛날 돈가스 맛을 느낄 수 있고, 얇게 채 썬 아삭아삭한 양배추샐러드와 조화롭다.",,,54076
1907219,"지리산 둘레길 2코스 마지막 지점과 3코스 시작점에 위치한 음식점이다. 깨끗한 한옥마을에 위치한 지리산 나물밥집은 둘레길 코스에 아담하게 자리 잡고 있으며 실내는 황토 벽으로 깔끔하게 마감 처리되어 있어 편안한 느낌을 주고 있다. 지리산 둘레길을 걷는 순례자들과 건강을 생각하는 현대인들을 위한 콘셉트로 지리산에서 나오는 나물 5가지와 육수로 밥을 지어 집에서 직접 담근 간장으로 비벼서 먹는 음식을 개발하였다. 특히 흑돼지 매운 갈비찜과 떡갈비는 지리산의 흑돼지를 이용하여 만들었으며 갈비찜은 단호박과 감자를 넣어 만든 갈비찜이다. 판매 물품으로는 직접 재배한 고사리와 된장, 고추장, 간장과 장아찌 등을 판매하고 있다.",070-7755-2747,,55715
129354,"매동마을은 마을 앞 200m쯤 되는 곳에 고양이 모양의 바위가 있어서 괭이골로 부르다가 묘동으로 고쳐 불렀는데, 1870년대에 땅의 모양이 매화꽃 모양으로 생겼다고 해서 다시 매동으로 바꾸어 부르게 되었다. 
매동마을에는 세 군데에 당산이 있는데, 마을 뒷산에 있는 할아버지 당산과 할머니 당산, 마을 복지회관 옆에 있는 작은할머니 당산이 그것이다. 할아버지 당산은 고사한 나무와 무덤같이 돌을 쌓아 놓은 누석단의 결합 형태이고, 할머니 당산은 무덤 같은 누석단이다. 작은할머니 당산은 땅에 묻혀 있는 기반 암석이다. 이 마을은 매년 음력 3월 1일 당산제를 지내며 담벼락과 돌담이 예쁜 마을이다. 지리산 둘레길 3코스(인월-금계) 구간 중에 있으며 마을 안에는 여러 민박집이 있다.",,"<a href=""https://www.namwon.go.kr/tour/index.do?menuCd=DOM_000001001001002003"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.namwon.go.kr</a>",55804
716410,"반야봉은 전라북도 남원시 산내면과 전라남도 구례군 산동면 사이에 있는 산으로, 높이 1,732m의 지리산 제2봉우리이다. 왕봉, 노고단과 더불어 지리산의 3대 주봉 중 하나로 꼽히는 반야봉은 서부 지리산의 최고봉이다. 북쪽 능선을 따라 달궁계곡으로 이어지며 서쪽 기슭에는 하늘 아래 가장 높은 마을이라는 심원마을과 계곡이 있다. 남쪽으로 난 능선을 따라 약 900m 지점은 반야봉 삼거리인데, 지리산 등반에서 중요한 지점이다. 여기서 서쪽 노루목을 따라 날라리봉, 피아골 삼거리를 지나 노고단으로 이어진다. 반야봉 삼거리에서 동쪽으로는 삼도봉과 토끼봉을 지나 지리산 최고봉인 천왕봉까지 이어진다. 반야봉에서 바라본 지리산 일대의 낙조의 장관은 지리산 8경 중의 하나로 손꼽힌다.",,"<a href=""http://jiri.knps.or.kr/"" target=""_blank"" title=""새창 : 지리산국립공원 홈페이지로 이동"">http://jiri.knps.or.kr </a>","590-850,1"
2351621,"원천마을은 지리산 뱀사골 계곡 인근에 위치한 마을로 뱀사골 꿀 사과의 원산지로 유명하다. 원천마을에서 시작하여 철쭉군락지로 유명한 바래봉까지 개설된 약 8km 구간의 신선둘레길은 울창한 솔 숲길과 산촌마을의 풍경이 어우러진 남원시를 대표하는 숲길로서 해마다 많은 산행객들에게 사랑을 받고 있다. 아름다운 휴식 겨울에는 눈썰매, 신선둘레길 걷기, 두부만들기, 메주만들기 등 따뜻하고 다양한 체험을 즐길 수 있는 체험마을이다.",,"<a href=""http://www.jirisanchon.com"" target=""_blank"" title=""새창: 지리산 원천마을 홈페이지로 이동"">http://www.jirisanchon.com</a>",55804
1607706,"지리산의 천연기념물 천년송은 지리산 국립공원 내의 뱀사골 계곡 등산로를 올라가서 석실바위 약 50m 전에서 좌측으로 700m를 가면 와운마을 북쪽 능선에 있다. 나무의 높이는 20m, 가슴높이 둘레 6m, 폭 12m의 우람한 소나무이다.
수령 500여 년으로 추정되는 이 소나무는 우산을 펼쳐 놓은 듯한 반송으로 수형이 무척 아름답다. 지리산 구름도 누워 간다고 하여 이름 지어진 와운마을 뒷산에서 임진왜란 전부터 자생해 왔다고 전해진다. 한아시(할아버지)송과 할매(할머니)송이 20m 간격으로 자생하고 있는데, 이 가운데 더 크고 오래된 할매송을 마을주민들은 [천년송]이라 부르면서 해마다 설에 마을의 안녕과 풍년을 기원하는 당산제를 지내왔다고 한다.",,"남원 문화관광 <a href=""http://www.namwon.go.kr/tour/index.do"" target=""_blank"" title=""새창: 남원 문화관광 홈페이지로 이동"">http://www.namwon.go.kr/tour/index.do</a>",55805
2613626,"지리산 허브밸리는 지리산 운봉 아래 용산리에 조성한 허브관광농원으로 2005년 재정경제부로부터 지리산 웰빙 허브산업특구로 지정받았다. 남원은 깨끗한 자연환경에 총 1,300여 종의 허브가 자생하는 허브의 보고라 할 수 있다. 이곳에서는 허브를 이용한 식품, 대체의학 제품 등의 다양한 허브제품과 친환경 허브원료를 생산하고 있다. 남원 허브밸리에는 허브를 테마로 한 볼거리, 즐길 거리, 체험 거리가 가득한 허브테마파크와 허브꽃 따기, 허브차 만들기, 허브향초 만들기 등 허브를 이용한 다양한 체험을 할 수 있는 허브체험관광농원이 마련되어 있다. 또한, 허브제품가공단지, 허브농업지구, 자생식물생태공원 등이 조성되어 있어 다양한 방법으로 허브를 즐길 수 있다.",,"<a href=""https://www.jirisanherbvalley.com/"" target=""_blank"" title=""새창: 지리산 허브밸리 "">https://www.jirisanherbvalley.com/</a>",55717
