관광지이름,총점,이름,내용,별점
신재생에너지 테마파크,4.0,Nokay _,,3
신재생에너지 테마파크,4.0,이민서,,5
신재생에너지 테마파크,4.0,강창래,,5
신재생에너지 테마파크,4.0,서경원,,4
신재생에너지 테마파크,4.0,이재형,,5
신재생에너지 테마파크,4.0,Jj Han,,5
신재생에너지 테마파크,4.0,현병락,,1
신재생에너지 테마파크,4.0,이예찬,,1
신재생에너지 테마파크,4.0,권희영,,5
신재생에너지 테마파크,4.0,SOP,,3
신재생에너지 테마파크,4.0,Ing Park,,3
신재생에너지 테마파크,4.0,남진우,,4
신재생에너지 테마파크,4.0,송의종,,5
신재생에너지 테마파크,4.0,IkGyeom Kim,,2
신재생에너지 테마파크,4.0,자국발,,4
신재생에너지 테마파크,4.0,이상민,,3
신재생에너지 테마파크,4.0,과유불급,,3
신재생에너지 테마파크,4.0,최승준,,5
신재생에너지 테마파크,4.0,김춘흥,,2
신재생에너지 테마파크,4.0,이성진,,5
신재생에너지 테마파크,4.0,쏘쿨걸,,2
신재생에너지 테마파크,4.0,안채영,,2
신재생에너지 테마파크,4.0,허준철,,5
신재생에너지 테마파크,4.0,killing planet,,5
신재생에너지 테마파크,4.0,정하영,,3
신재생에너지 테마파크,4.0,정민호,,3
신재생에너지 테마파크,4.0,박태영,,3
신재생에너지 테마파크,4.0,복어유튜브툰,,3
신재생에너지 테마파크,4.0,김혜경,,3
신재생에너지 테마파크,4.0,Rajkumar Sahu,,4
신재생에너지 테마파크,4.0,TV야호! 놀자,,5
신재생에너지 테마파크,4.0,민덕기,,3
신재생에너지 테마파크,4.0,김세진,,3
신재생에너지 테마파크,4.0,채이,,5
신재생에너지 테마파크,4.0,이원석,,3
신재생에너지 테마파크,4.0,정영수,,3
신재생에너지 테마파크,4.0,앙한국띠,,5
신재생에너지 테마파크,4.0,김병계,,5
신재생에너지 테마파크,4.0,박현석 (GREGORIO),,5
관광지이름,총점,이름,내용,별점
신재효 판소리 공원,3.7,김영민 (withpipes),"국가민속유산. 고창 신재효 고택. 신재효의 대저택인 동리정사의 사랑채로 조선 철종때인 1850년에 처음 지었고, 1899년에 고쳐 지은것으로 추정한다.",5
신재효 판소리 공원,3.7,Andy Kim,판소리 대가 신재효 고택. 초가 지붕이지만 단정하고 정원도 작지만 잘 가꾸어져 있다. 모과나무 잎이 거의 떨어져 모과가 많이 잘 보인다.,3
신재효 판소리 공원,3.7,김강석,"접근성이 좋고
깨끗하고 조용한게
관람하기에 좋았어요.",5
신재효 판소리 공원,3.7,하노이마녀,고창읍성 바로 앞에 있어서 잠깐 둘러보기 좋다..,5
신재효 판소리 공원,3.7,Jaewon Yun,주변과 연계해서 관람하기는 괜찮지만 그저 집 한채일 문....,4
신재효 판소리 공원,3.7,jt Kim,"동리 신재효가 후학 양성을 위해 지었다네요..
영화 도리화가에서 스승님이었죠..
읍성과 연계하여 관광하기 좋습니다.",4
신재효 판소리 공원,3.7,NOPD,고창 슬로우시티를 방문하면서 같이 갔었네요.한옥에서 숙박을하고 주변 관광지를 둘러 보았어요 한옥이 잘 보존되어 있어 좋더라구요,4
신재효 판소리 공원,3.7,Reno Park,조선 말 판소리 4 마당을 정리한 동리 신재효 선생의 고택입니다,3
신재효 판소리 공원,3.7,최영수,"한번쯤가서구경한번하시고
고창에이런인물도있구나하는생각이듬니다",5
신재효 판소리 공원,3.7,Zinnin,판소리 여섯 마당을 집대성한 신재효의 생가,3
신재효 판소리 공원,3.7,허니허니,괞찮음,5
신재효 판소리 공원,3.7,Jong doo Choi,"판소리 명창
고창읍성 옆",4
신재효 판소리 공원,3.7,Iurii Bachulia,하루 중 언제든지 산책하기 좋은 곳,5
신재효 판소리 공원,3.7,정재근,,1
신재효 판소리 공원,3.7,임동옥,,1
신재효 판소리 공원,3.7,쿠키파파,,3
신재효 판소리 공원,3.7,김성봉,,5
신재효 판소리 공원,3.7,섹소폰관리법헌희,,1
신지천 생태 습지,5.0,w2 s,"아담하지만 조용하고 산책로가 잘 돼있어 가볍게 피크닉이나 산책가기 좋은 곳 입니다
네이버 지도에도 표기가 안돼있어 인적이 드물지만 개방된 공간으로 한적하지만 안전합니다",5
신흥계곡,5.0,K. S. Lee,"유명한 곳은 아니기에 사람들이 많지 않아 조용합니다. 물이 깊진 않지만 참 맑고 깨끗해서 발 담그기 참 좋은 곳입니다. 그래서 가족단위로 놀러온 사람들이 곳곳에 보입니다.

언젠가부터 이 곳이 여러 이슈로 인해 인근에서 참 시끄러운 곳이 되었는데, 배후에는 뒤가 구린 한 인물이 있습니다. 여러모로 참 문제가 많은 사람인데 환경단체와 한 통속이 돼서 신흥계곡 살리자고 여론몰이 중입니다. 신흥계곡은 원래 깨끗했는데, 오염됐다고 난리입니다. 무슨 꿍꿍이인지.. 그들에게 신흥계곡은 무조건 오염이 되어 있어야만 하는 곳 같습니다.

신흥계곡은 항상 맑고 깨끗했습니다. 그래서 놀러오는 사람들도 끊임이 없었고요. 항상 이상한 사람들이 문제입니다. 저는 오늘도 가족들과 함께 발 담그러 갑니다.",5
신흥계곡,5.0,Myung Gwon Lee,,5
신흥계곡,5.0,호수라일리,,5
신흥근린공원,4.9,MYEONGHEE LEE,"19년도에   국화축제 할 때  가보고
오늘이   두번째다

전엔  중앙 공원에서만  국화  축제를  했었는데   ,  신흥  근린  공원를   개발해서
볼거리    놀거리가   많아  졌다",5
신흥근린공원,4.9,이병용,"2020년에 새로 생긴 익산시의 공원입니다. 신흥동에 위치하고 있습니다. 중앙체육공원 근처에 있어서 체육공원으로 생각하기 쉽고, 익산시에서 핑크 뮬리를 메인으로 소개해서 생각보다 사람들이 잘 모르는 공원입니다.

초라한? 외관과는 달리 조금만 들어가면 다이로움 익산 간판이 있습니다. 그리고 그 뒤로 익산시 상수도사업소 저수지인 신흥지가 있습니다. 상수원인 관계로 일반인의 접근이 금지되어 있는데 이정도로 가까이서 볼 수있어서 얼마나 좋은지! 잔잔한 호수와 함께 호남평야가 있어서 수평선처럼 보입니다. 산속에 있는 호수 느낌 너무 좋습니다.

쭉 들어가면 간단하게 산책 할 수 있는 숲속 길이 있습니다. 1km 정도 걸으면 다시 문쪽으로 돌아올 수 있습니다. 개인적으로 익산시 공원 중에 가장 좋지 않나 싶습니다. 사람이 없어서 제일 좋은것 같은데, 또 핑크뮬리같은거 심어서 이상한 홍보 안했으면 좋겠습니다. 에휴",5
신흥근린공원,4.9,도한이아빠,"저수지주변 둘레길이 있는데 지금은 통제하고 있구요.
꽃들 많이 심어놓고 있네요. 나중에 정말 괜찮은 곳이 될거 같아요.",5
신흥근린공원,4.9,사무실,산책하기좋음,4
신흥근린공원,4.9,한상현,,5
신흥근린공원,4.9,정승석,,5
신흥근린공원,4.9,임초심부현,,5
신흥근린공원,4.9,nhung ngo,,5
실상사(남원),4.3,올리브(올리브),"미세.초미세먼지가 너무 심해서 머얼리
천왕봉을 제대로 볼수 없었던게 아쉬움.
절은 조용하고 산수유, 매화나무 꽃들이 피기 시작했어요.
산내면이 조용하게 느껴졌어요.",4
실상사(남원),4.3,Shooter Kim,지리산 나들이를 몇번갔지만 실상사 방문은 처음이었습니다. 신라고찰이라는 것만 알고 산책겸 방문했었는데... 지금은 사찰 건물이 크지는 않았지만 흔적만있는 목탑지를 보거나 대웅전앞 삼층석탑과 석등이 보물로 지정되어 있을만큼 아름다운 자태를 뽐내고 있어 생각보다 예전에는 아주 컸었던 사찰이었음을 짐작케 했습니다.   지리산을 배후에 아름다운 풍경은 덤이었구요~   실상사 입구에 보이는 3기의 석장승(돌로만든 장승)이 익살스럽고 해학스러운 얼굴로 관광객을 맞이하는 듯 보여서 친근감도 느낄 수 있어서 다른 사찰에서는 못 느꼈던 친숙함까지 잘 받고 왔습니다.  이제 지리산으로 가면 자주 들러봐야겠다는 생각을 하면서 마무리 할께요~~~  ^^*,5
실상사(남원),4.3,Eunice Cha,통일 신라천년 호국사찰이다. 고즈넉한 편안함이 있는 절이었다. 화려하지 않는 그러나 기품이 있는 절이다. 절에서 보이는 천왕봉. 평지에 있어 수행은 일과 사람사이에서 일어난다는 실천수행의 도량이다. 실상사의 그런 아름다움이 깊이 들어왔다. 실상사를 알고 천천히 둘러보고 실상사 해설사와 대동하면 더 좋을듯하다.,5
실상사(남원),4.3,benerux,"2024.10.28 방문.
노고단 일출 산행을 마친 후 산청, 합천으로 이동하는 일정에서 빼놓을 수 없는 곳이 있었으니 1,400년 된 고찰 실상사였다.

실상사는 현재까지 남아있는 보기 드문, 평지에 있는 절인데 사실 이런 평지 절들은 흔했으나 조선시대 숭유억불 정책으로 유생들이 불을 지르고 때려 부셔 특수한 목적을 가진 절이 아닌 이상 그 수가 몇 남지 않았다. 이 실상사도 그 폭력적인 행위에서 자유롭진 못해 석탑, 석등, 승탑 같은 석조 유물을 제외하면 건물들은 죄다 불탔고, 지금 있는 것은 그 후에 지은 것들 몇 개 뿐이어서 지금은 옛 모습을 일부라도 찾기 위해 차근차근 재건 중인 상태였다.

실상사가 있는 산내면 일대는 지리산 자락에 있는데 임천(강)이 산 속을 구비구비 파고 흐르며 그 주변에 작게나마 평지를 만들어내고 있다. 실상사도 임천이 만들어낸 평지에 있는데 강을 건너가야 했다. 주차는 실상사 바로 앞에도 가능했지만 강 건너편에 있는 공영주차장에 하고 해탈교를 건너 도보로 이동했다. 차를 타고 바로 가기에는 실상사까지 가는 길에 보이는 풍경이 너무 아까웠다.

해탈교 주변에 3기의 석장승이 있는데 다른 절에서는 보기 힘든 특이한 민간 유물이었다. 석장승은 3기의 모양이 조금씩 다른데 어떤 것은 제주도의 돌하르방을 쏙 빼닮아 어떤 연관성이 있는지 궁금했다. 원래 4기가 있었지만 1기가 홍수로 인해 사라져 복원 프로젝트의 일환으로 사라진 석장승이 돌아오길 바라며 그 자리에 몸통에 해당하는 길다란 돌을 갖다놓고 석장승의 머리를 복원해 누워있는 형태로 재현해둔 상태였다.

실상사는 일주문은 따로 없고 천왕문으로 시작했다. 천왕문에 들어서는 순간 정면에 거대한 쌍탑과 그 가운데에 놓인 석등, 그리고 뒤에 실상사의 본전인 보광전이 보였다. 참고로 실상사는 역사만 오래됐을 뿐 건물들은 복원된지 얼마 되지 않아 오래된 법당은 보광전, 극락전, 약사전뿐이고 그마저도 역사가 150년 정도 남짓했다.

보광전을 정면에 두고 먼저 왼쪽으로 조금 이동하니 화장실이 있었는데 이 화장실이 정말 특이했다. 생태뒷간이라고 해서 물을 쓰지 않는 화장실이었는데 다시 말해 옛날 방식대로 거름으로 활용한다는 것이었다. 들어가 보니 톱밥을 한 바가지 퍼서 뿌려달라는 안내판이 붙어있었다.

화장실에서 냄새가 조금 나긴 했지만 이용 못할 그런 수준은 아니었다. 실상사 주변에 논밭이 많았는데 이 뒷간이 그 생태계의 일환인 것 같았다. 관광지화 된 다른 절과는 다르게, 실상사에서는 스님들이 직접 농사도 하고 절 주변 마을 사람들과 공동체를 이루는 그런 전통적인 방식으로 운영되고 있는 것 같다는 생각이 들었다.

뒷간에서 조금 더 올라가면 극락전이 나오고 극락전 주변에는 보물에 지정된 4개의 석조유물이 있었다. 그 다음 보광전으로 이동해 보광전, 그 앞에 있는 쌍탑과 석등을 보고 약사전으로 가 내부에 있는 철조불상을 봤다. 그리고 한켠에 있는 실상사 목탑지까지 둘러보는 것으로 역사 유물은 다 둘러봤다.

실상사 목탑지에는 초석들만 남아 있는데 목탑 하면 떠오르는 경주 황룡사지는 수도에 있는 절이었던 반면, 이 실상사는 지금도 그렇지만 그 당시에는 정말 찾아가기 쉽지 않은 곳이었을 것이다. 이런 위치에 거대한 목탑이 있었을 거라고 생각하면 당시 실상사의 위세가 얼마나 거대했을지 짐작해볼 수 있겠다.

목탑지 옆에 가건물 같은 것이 있어 들어가보니 세월호와 이태원 추모시설로 꾸며져 있었다. 또 약사전 주변에 대나무 숲이 있었는데 붉은 실을 감아둔 것이 특이해 가보니 하나의 예술 작품으로서 숲을 조성한 것이었다. 대나무 숲 외에도 절 전체에 그런 예술 작품들이 곳곳에 있었는데 정말 여러모로 다른 절들과는 다른 점이 많았다. 그렇게 날씨도 따뜻하고 단풍이 서서히 물드는 것이 참 아름다운 절을 봤다는 절을 생각하며 떠났다.

주차는 절 입구(해탈교 건너기 전)에 있는 공영주차장에 하거나 아니면 해탈교를 건너 천왕문 앞까지 차로 갈 수 있기 때문에 절 앞에 할 수도 있었다. 개인적으로는 공영주차장에 주차를 하고 10여분 정도 실상사의 주변 풍경을 보면서 걷는 것이 나을 것 같다.",5
실상사(남원),4.3,흰갈매기,문화재도 많고 역사있는 사찰 입니다.절앞에 절에서 운영하는 우리농산물 판매장도 있어요.,5
실상사(남원),4.3,큰언니,"늘 마음에 담고 가고 싶은 곳.
드디어 방문..
전혀 번잡하지 않으며
조용하고 편한 곳입니다.
생명을 사랑하는
곳곳의 손길과 숨결을 느끼고
다시 힘을 얻어 나옵니다.",5
실상사(남원),4.3,민응규 (지리산양촌텃밭),ㄹ상사는 신라 흥덕왕 3년(828년) 때 증각대사 홍척(洪陟)이 세운 절이라고 전해진다. 흥덕왕이 태자와 함께 이 절에 귀의할 정도로 왕실의 관심을 받은 절이라 이후 선종이 크게 일어나 실상학파를 이룰 정도가 되었다. 신라말 구산선문(九山禪問) 가운데 가장 먼저 세워진 선종의 대표 사찰이다.,5
실상사(남원),4.3,Y.J Kwon,"지리산 자락 평지에 있는 절. 특이한 위치이다. 역사도 있고 아름다운 곳입니다. 많은 부분이 전쟁 등으로 불에 타버렸고, 지금은 템플스테이가 많이 활성화 되어 있습니다.  특이한 것은 대웅전이 안보이는 것입니다.",5
실상사(남원),4.3,IG P (개수사),"지리산에 휴가로 갔다 왔습니다
우리나라 고찰로 유명하다길래 다녀 왔습니다
좋았습니다",5
