관광지이름,총점,이름,내용,별점
중앙체육공원,4.3,허상규,주민을 위해너 너무 좋네요.,5
중앙체육공원,4.3,이문희,"처음으로 와봤어요 아주
좋아요",4
중앙체육공원,4.3,임문호,운동하기좋고산책하기좋은장소에요,5
중앙체육공원,4.3,붕붕어사냥꾼,꽃구경 잼있게 하고왔어요,5
중앙체육공원,4.3,안세림 애니티비,깨끗하고 관리가 잘되어있는 체육공원,5
중앙체육공원,4.3,조성윤,10윌 말부터 천만이국화 축제 진행중,4
중앙체육공원,4.3,Choon Park,체육시설과 수목이 어우러진 아름다운 공원,5
중앙체육공원,4.3,김휘철,산책 코스로 강추합니다^^,4
중앙체육공원,4.3,하태룡,정말 좋은 공원입니다. 강추,5
중앙체육공원,4.3,박애정,국화축제 좋아요^^,4
중앙체육공원,4.3,Bu Sa,국화축제,5
중앙체육공원,4.3,김각규,축제때 좋아요!,4
중앙체육공원,4.3,이비,산책하기 좋아오,5
중앙체육공원,4.3,Аюна Аюшинова,"매우 아름다운 가을 꽃 축제, 신선한 꽃의 많은 조각 작품, 꽃 제품 전시회, 방문할 가치가 있고 많은 즐거움",5
중앙체육공원,4.3,호반탕,아름다운 공원. 매년 국화축제가 있어요,4
중앙체육공원,4.3,이마르와Marwa,시간을 보내고 놀기에 너무 아름다운 곳,5
중앙체육공원,4.3,Hwan Bae,"구름 같은 행복이 그들의 머리 위로 흘러간다. 이곳을 걷는 발걸음은 현실이 아닌 꿈속을 걷는 듯 무거웠던 발걸음보다 가벼웠다. 눈앞에 보이는 꽃들은 언제나처럼 수줍고 소심하게 그들을 비웃는다. 달콤한 바람이 꽃들을 이곳으로 이끌었다. 한 입에 숨을 내쉬면서 슬픔을 여기에 떨어뜨린다면 당신은 완전히 행복할 수 있습니다. 더 많이 걸을수록 결심하면 끝을 지키지 않기를 바라지 않는 것이 더 행복합니다. 세상의 많은 것 중 하나입니다. 그것은 당신의 꿈 중 하나이며 평생의 행복입니다. 마치 가난한 작은 시냇물에서 나온 것처럼 나뭇 가지에 지저귀는 새들의 노래를 맑은 하늘에서 상상하면 무엇이든 성장할 수 있습니다. 머리 위의 건축물이 마음에 들었습니다. 뇌우. 우리가 천국에 있다고 해도 과언이 아닙니다. 당신이 있는 곳에서는 할 수 없지만 사람들과 잘 지낼 수 있는 곳에서는 할 수 있습니다. 사랑, 모습, 존경, 감사가 오염된 지역입니다.",1
중앙체육공원,4.3,Shironamhin Krishnochura,매우 좋음,5
중앙체육공원,4.3,Renggo Kaizoku,매우 재미있다,3
중앙체육공원,4.3,박상진,,3
중앙체육공원,4.3,임성식,,5
중앙체육공원,4.3,Joshua Limosnero,꽃축제,5
중앙체육공원,4.3,李李哲,,5
중앙체육공원,4.3,Stefan Merrison,정말 좋은 공원이고 꽃과 나무가 많아요.,5
중앙체육공원,4.3,Marylee Blevins,꽃 이벤트 좋네요. 가족과 함께 즐거운 시간을 보냈습니다.,5
중앙체육공원,4.3,이순희,,5
중앙체육공원,4.3,박기수,,5
중앙체육공원,4.3,저태양,,5
중앙체육공원,4.3,김경애,,4
중앙체육공원,4.3,pyh p,,5
중앙체육공원,4.3,Darren James,중앙에 위치하고 있습니다. 지역 미술관과 콘서트 홀과 가깝습니다.,4
중앙체육공원,4.3,JS_James OH,좋은,5
중앙체육공원,4.3,Seok Kim (Sherman),익산시에서 아이들과 함께 산책하고 놀기 가장 좋은 곳,5
중앙체육공원,4.3,SDJI Indrajith,,2
중앙체육공원,4.3,heru anggara,스포츠를 즐기기 좋은 곳,5
중앙체육공원,4.3,신윤석,,5
중앙체육공원,4.3,윤청남,,5
중앙체육공원,4.3,손양기,,5
중앙체육공원,4.3,이기학,,5
중앙체육공원,4.3,MD.MAZEDUL HAQ,,5
중앙체육공원,4.3,Arjun Dahiya,방문하기 아주 좋은 곳이에요.,4
중앙체육공원,4.3,박주석,,5
중앙체육공원,4.3,조병재,,4
중앙체육공원,4.3,Sophal Kea,방문하기 너무 좋고 또 방문하고 싶어요,5
중앙체육공원,4.3,AREKSA chanel,좋아요... 미안해요...,3
중앙체육공원,4.3,grant jeon,산책하러 가세요,5
중앙체육공원,4.3,홍문기,,4
중앙체육공원,4.3,이만수,,5
중앙체육공원,4.3,오교식,,5
중앙체육공원,4.3,Hari Mulyanto,,2
중앙체육공원,4.3,송기섭,,5
중앙체육공원,4.3,힝구,,5
중앙체육공원,4.3,joontae ko,,5
중앙체육공원,4.3,YANG WOOYEON,,4
중앙체육공원,4.3,Elyorbek Dusmatov,우와,5
중앙체육공원,4.3,tatang nurkadi,,1
중앙체육공원,4.3,Nargiza Karimova,,5
중앙체육공원,4.3,muhammed soıry,스포츠에 딱 맞습니다,5
중앙체육공원,4.3,ar yeung hurtado,편안한,5
중앙체육공원,4.3,이영수,좋은,5
중앙체육공원,4.3,Md Sadikul Islam,더 나은,4
중앙체육공원,4.3,jahangir raju,엄청난,5
중앙체육공원,4.3,wind,,4
중앙체육공원,4.3,MD ABDUL ALIM,중앙체육공원,5
중앙체육공원,4.3,상욱류,,4
중앙체육공원,4.3,K쓰리백,,5
중앙체육공원,4.3,장기원,,4
중앙체육공원,4.3,고석래,,4
중앙체육공원,4.3,su jin park,,5
중앙체육공원,4.3,이기병,,3
중앙체육공원,4.3,hyungseok cho,,5
중앙체육공원,4.3,임정훈,,4
중앙체육공원,4.3,조상진,,5
중앙체육공원,4.3,조상호 (조콜),,5
중앙체육공원,4.3,김성준,,5
중앙체육공원,4.3,김만규,,5
중앙체육공원,4.3,최락원,,5
중앙체육공원,4.3,안혜림,,5
중앙체육공원,4.3,송주익,,5
중앙체육공원,4.3,Lee Mr.,,5
중앙체육공원,4.3,김형기,,5
중앙체육공원,4.3,김용완,,5
중앙체육공원,4.3,서미영,,5
중앙체육공원,4.3,박연희,,5
중앙체육공원,4.3,홍순임,,5
중앙체육공원,4.3,김후에,,5
중앙체육공원,4.3,황규현,,3
중앙체육공원,4.3,인태선,,5
중앙체육공원,4.3,남자가사랑할때,,3
중앙체육공원,4.3,이병연,,5
중앙체육공원,4.3,이성희,,5
중앙체육공원,4.3,감사행복,,5
중앙체육공원,4.3,전대근,,4
중앙체육공원,4.3,김철호,,4
중앙체육공원,4.3,이갑준,,5
중앙체육공원,4.3,hyoseob so,,5
중앙체육공원,4.3,고태익,,5
중앙체육공원,4.3,유영예,,5
중앙체육공원,4.3,공원균,,4
중앙체육공원,4.3,김경세,,5
중앙체육공원,4.3,박현덕,,5
중앙체육공원,4.3,손경훈,,5
중앙체육공원,4.3,박대순,,4
중앙체육공원,4.3,YHK12 Thormamu,,5
중앙체육공원,4.3,유재숙,,5
중앙체육공원,4.3,김민규,,5
중앙체육공원,4.3,박대웅,,4
중앙체육공원,4.3,강효진,,5
중앙체육공원,4.3,Min Kim,,4
중앙체육공원,4.3,신수희,,1
중앙체육공원,4.3,선종신,,3
중앙체육공원,4.3,K WON,,4
중앙체육공원,4.3,이영길,,4
중앙체육공원,4.3,alice younghee choi,,5
중앙체육공원,4.3,지니,,5
중앙체육공원,4.3,money come,,4
중앙체육공원,4.3,김종필,,5
중앙체육공원,4.3,배정진,,5
중앙체육공원,4.3,이문석,,5
중앙체육공원,4.3,김김영석,,5
중앙체육공원,4.3,강신선,,5
중앙체육공원,4.3,K-eco화학안전지킴이,,5
중앙체육공원,4.3,장문요 (YO_NAIL#),,5
중앙체육공원,4.3,전용민,,4
중앙체육공원,4.3,안영란,,5
중앙체육공원,4.3,장장주영,,5
중앙체육공원,4.3,국묻지마 천년지기 여행,,5
중앙체육공원,4.3,kailash mandi,,5
중앙체육공원,4.3,문형식,,5
중앙체육공원,4.3,이경훈,,5
중앙체육공원,4.3,조진혁,,5
중앙체육공원,4.3,장성훈,,5
중앙체육공원,4.3,ok kwak,,3
증산 강일순 탄생지,5.0,추국,정말 성스럽습니다.,5
증산 강일순 탄생지,5.0,일신우일신,성스러워요,5
증산 강일순 탄생지,5.0,정하운,증산도 창시자,5
증산 강일순 탄생지,5.0,박베이커리카페0442,,5
증산 강일순 탄생지,5.0,임정훈,,5
증산 강일순 탄생지,5.0,안창현,,5
증산 강일순 탄생지,5.0,이명오,,5
지리산 매동마을,4.0,김재동,아침 식사 너무 맛있어요!,4
지리산 반야봉,4.6,afoofa Jung (inthezone),"지리산 최고봉은 천황봉
제일봉은 반야봉이다.
왜 반야라 이름했는지는 찾지못하고
두번 올랐갔었다.
두보의 망악을 외면서 내려오는 일군의 사람들을 보았다.
반야봉에 어울리나? 하는 생각과",5
지리산 반야봉,4.6,Terry Kang,"높이 1,732m로 지리산(智異山)의 제2봉우리이다.
BAC 명산100. 지리산 8경중 하나인 반야봉 낙조 대신 반야봉 일출을 보기위해 성삼재휴게소에서 잠시 눈을 붙이고 산행을 했다. 새벽2시 성삼재휴게소 출발. 일출이 5시경이라 서둘러야 반야봉에 도착한다. 성삼재휴게소에서 반야봉까지 약 8키로 정도 된다. 평균 3키로가 넘는 속도로 반야봉을 올랐다. 전날밤 달이 밝아 맑은 날씨를 기대했지만 반야봉에 오르니 사방이 안개다.
삼도봉까지 가서 삼각봉 인증을 하고 원점회귀했다.
노고단에서 식사하고 나니 7시간이 넘게 걸렸다.

지리산 어느 곳에서던 주봉인 천왕봉(1,915m)을 바라볼 수 있으며, 특히 반야봉에서 바라 본 지리산 일대의 낙조의 장관은 지리산 8경 중의 하나로 손꼽힌다. 그리고 구름과 안개가 낀 날 산아래로 펼쳐지는 운해는 한폭의 산수화를 보는 듯 아름답다고 평가한다. 4월부터 정상 인근에 괭이눈, 처녀치마, 은방울꽃, 동자꽃, 둥근이질풀, 철쭉과 원추리 등 야생화가 많이 핀다. 북쪽 능선을 따라 달궁계곡으로 이어지며 서쪽 기슭에는 하늘아래 가장 높은 마을이라는 심원마을과 계곡이 있다.
남쪽으로난 능선을 따라 약 900m 지점은 반야봉삼거리인데 지리산 등반에서 중요한 지점이다. 여기서 서쪽 노루목을 따라 날라리봉, 피아골삼거리를 지나 노고단으로 이어진다. 반야봉삼거리에서 동쪽으로는 삼도봉과 토끼봉을 지나 지리산 최고봉인 천왕봉까지 이어진다. 일반적으로 반야봉 산행은 서쪽 성삼재에서 출발하여 노고단을 지나 돼지령과 임걸령을 지나고 반야봉 정상으로 오르는 코스가 가장 수월하다. 성삼재에서 노고단고개까지 약 2.6km, 노고단고개에서 반야봉까지 약 5.5km이다.

반야봉에는 지리산의 산신인 천왕봉(天王峰:1,915m)의 마고할미 전설이 전한다. 하늘신의 딸인 마고할미는 지리산에서 불도(佛道)를 닦고 있는 도인(道人) 반야를 만나 결혼하여 8명의 딸을 낳았다. 그런데 반야는 어느날 득도한 후 돌아오겠다고 약속하고 반야봉으로 떠나 돌아오지 않았다. 남편을 기다리던 마고할미는 반야를 기다리다 석상이 되었다는 이야기다. 그래서 반야가 득도하기 위해 머물렀던 봉우리를 반야봉으로 부르게 되었다고 하며 8명의 딸은 전국에 흩어져 팔도무당이 되었다고 전한다

출처: 네이버",5
지리산 반야봉,4.6,난나,"해발 1732m로 반야봉에서 바라보는 지리산 주능선과 뱀사골을 조망할 수 있다

성삼재주차장-노고단대피소-노고단-노고단고개초소-돼지령-피아골삼거리-임걸령-노루목-반야봉 정상을 보고 원점회귀로 내려왔다

노고단에서 반야봉은 지리산 서쪽부분에 해당되며 이 길은 정상가는길만 약간의 오름이 있고 그리 힘들지 않는 코스이다",5
지리산 반야봉,4.6,나마늘 (마늘),"지리산 반야봉은 지리산 제2봉으로 반야봉에서 바라보는 낙조가 아름답다고 하여 반야낙조(般若落照)는 지리십경의 하나로
꼽힌다. 지리산에 있는 대부분의 봉우리가 주릉에 있는 것과 달리 주릉에서 벗어난 곳에 위치하고 있는데, 노고단에서 천왕봉쪽에서는 노루목에서 북쪽으로 오르면 되고, 반대 방향으로는 삼도봉을 지나면 나오는 삼거리에서 북쪽으로 오르면 된다.",4
지리산 반야봉,4.6,김순녀,"성삼재 휴게소에서 약 17km 거리에 위치.
노고단 고개에서 부터 능선길이라 괜찮은 등산코스다. 다만 원점회귀 코스라면 좀 지루하다.
노루목 삼거리에서 반야봉 정상 까지는 계단 공사로 번잡하다. 현재는 자재를 나르고 있다. 반야봉 까지 가는 길에는 철쭉과 조릿대 군락지가 많고 이정표도 잘 돼 있고 노고단을 뒤돌아 보며 가믄 멋이 좋다.
임걸령 샘물도 등산로에서 가깝고 물맛도 좋다.",4
지리산 반야봉,4.6,이해일,"지리산 노고단에서 동쪽으로 능선을 따라 가면 4km쯤 거리에 임걸령이 나온다. 임걸령에서 노루목에 당도하여 일명 날라리봉에 이르기 전에 왼쪽을 보면 기암괴석으로 이루어진 웅장한 산, 반야봉이 있다. 반야봉은 지리산에서 천왕봉 다음 가는 고봉으로 이 산에서 발원한 계곡물은 뱀사골과 심원계곡으로 흘러가 산수의 조화를 이루고 산 전체가 온통 절벽으로 이루어져 여름의 녹음, 가을의 단풍, 겨울의 백설, 그리고 5~6월에는 중턱에서 정상까지 붉게 타오르는 철쭉군락으로 일대 장관이다. 반야봉(1,732m)은 또한 신비로운 낙조(落照)의 장관을 연출해 내는 지리산 8경 중의 하나로 손꼽힌다.",5
지리산 반야봉,4.6,taehee won,"지리산에서 2번째로 높은산..
전망이 좋다.",4
지리산 반야봉,4.6,joy Svesun,지리산 4대봉우리중 하나 천상의 세계와 가까운 신비가 있는곳 땀흘린 노력을 눈으로 보상받는곳,5
지리산 반야봉,4.6,김원선,지리산 중의 봉우리이름 노루목삼거리에서 1km 성삼재에서 등산하면 완만한코스로 산행할 수 있어요,5
지리산 반야봉,4.6,남정복 (수완나무공인중개사),최고의 산행입니다,5
지리산 반야봉,4.6,안세영,하얀면사포를 쓴 그녀.그녀를 보기위해 24km를 걸었습니다.,4
지리산 반야봉,4.6,김정민,주변 경관이 좋아요,4
지리산 반야봉,4.6,chan,지리산 반야봉,4
지리산 반야봉,4.6,홍성목,반야봉&♥,5
지리산 반야봉,4.6,정은화,,5
지리산 반야봉,4.6,장석일 (다와),,5
지리산 반야봉,4.6,나기수,,3
지리산 반야봉,4.6,Younghee Park,,5
지리산 반야봉,4.6,김희석김희석,,5
지리산 원천마을(남원),5.0,배나LAB.터,600년고택이 아주 정겹습니다,5
지리산 원천마을(남원),5.0,이승창 (Brian),,5
지리산 천년송,4.6,bbui bbui,"2024.05.18.방문.
지리산 뱀사골 산책을 하다가 와운마을과 천년송 표지판이 있길래 따라 걸어 보았습니다. 뱀사골 산책로는 그늘이었다면 와운마을과 천년송까지 가는 길은 그늘이 거의 없는 길이었어요. 😂

오르막길과 계단을 통해 걷고 또 걷다보면 고지대 와운마을과 천년송을 볼 수가 있습니다. 🌳

뱀사골 산책로 입구부터 와운마을 천년송까지 적당히 힘들어서 부담없는 산책코스로 딱 좋은것 같네요.👍",4
